,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
maxCurve,synthetic,-0.1727781460146152,0.011206095714956905,0.13892764311718928,0.3412618530988759,-0.5062016020837469,0.4104135901312856,-0.12286002807728506,1.0,,0.3243343844742973,,
rounds,synthetic,,,,,,,,,,,,
settlementLegs,synthetic,-0.03253000200346632,0.016181402614889363,-0.03697640101601912,0.3220447381909373,-0.6425546428322898,0.26966340890298984,-0.15208833242564915,0.3243343844742973,,1.0,,
x402Total,synthetic,,,,,,,,,,,,
deniedWorkers,synthetic,,,,,,,,,,,,
seed,x402,1.0,-0.0015091102411548876,-0.0742747749326925,0.21269098255527344,0.01631348159127677,0.4724862645933179,0.23868025495381537,-0.1727781460146152,,-0.03253000200346632,-0.2812643928040273,
role_pnl,x402,-0.0015091102411548876,1.0,0.01750837443469218,0.00011001557115835387,-0.0018245763253961016,0.02424122674259458,-0.016567808582596356,0.011206095714956905,,0.016181402614889363,0.011880395220143761,
wallet_sum_pnl,x402,-0.0742747749326925,0.01750837443469218,1.0,0.020167954915679645,0.311286812945195,0.3700765535480127,-0.35713247922338026,0.13892764311718928,,-0.03697640101601912,0.5004397008228294,
realizedAbs,x402,0.21269098255527344,0.00011001557115835387,0.020167954915679645,1.0,-0.56122907047404,-0.059786517095280135,-0.10078215728658059,0.3412618530988759,,0.3220447381909373,0.37563172652579924,
minSpot,x402,0.01631348159127677,-0.0018245763253961016,0.311286812945195,-0.56122907047404,1.0,-0.07240202519147627,0.23010842266124884,-0.5062016020837469,,-0.6425546428322898,-0.24738319534956732,
maxSpot,x402,0.4724862645933179,0.02424122674259458,0.3700765535480127,-0.059786517095280135,-0.07240202519147627,1.0,-0.05771690472272805,0.4104135901312856,,0.26966340890298984,-0.0075302593807170855,
minCurve,x402,0.23868025495381537,-0.016567808582596356,-0.35713247922338026,-0.10078215728658059,0.23010842266124884,-0.05771690472272805,1.0,-0.12286002807728506,,-0.15208833242564915,-0.43521907897298157,
maxCurve,x402,-0.1727781460146152,0.011206095714956905,0.13892764311718928,0.3412618530988759,-0.5062016020837469,0.4104135901312856,-0.12286002807728506,1.0,,0.3243343844742973,0.10265251155510538,
rounds,x402,,,,,,,,,,,,
settlementLegs,x402,-0.03253000200346632,0.016181402614889363,-0.03697640101601912,0.3220447381909373,-0.6425546428322898,0.26966340890298984,-0.15208833242564915,0.3243343844742973,,1.0,0.6361886994642915,
x402Total,x402,-0.2812643928040273,0.011880395220143761,0.5004397008228294,0.37563172652579924,-0.24738319534956732,-0.0075302593807170855,-0.43521907897298157,0.10265251155510538,,0.6361886994642915,1.0,
deniedWorkers,x402,,,,,,,,,,,,
