,mode,seed,role_pnl,wallet_sum_pnl,realizedAbs,minSpot,maxSpot,minCurve,maxCurve,rounds,settlementLegs,x402Total,deniedWorkers
wallet_sum_pnl,synthetic,0.14526969509602328,-0.004679969478982054,1.0,0.3127170837483951,0.24310462157584573,-0.21179299202040264,0.318794854728159,-0.21763755378529856,,0.6042512367493588,,
realizedAbs,synthetic,-0.5396212351340393,-0.0014239654046352493,0.3127170837483951,1.0,0.4242861469782517,-0.053182824760771165,0.19624638068403666,-0.03981394301892022,,0.1964723129638724,,
minSpot,synthetic,-0.20122433568620654,0.034538045784354515,0.24310462157584573,0.4242861469782517,1.0,-0.1494963302691229,0.005438742071444755,0.20478035937865027,,0.1753218551143883,,
maxSpot,synthetic,-0.3507233374399559,-0.017686945472504826,-0.21179299202040264,-0.053182824760771165,-0.1494963302691229,1.0,0.4339338698147807,-0.04483184032647726,,-0.5109188208187424,,
minCurve,synthetic,0.28660998283757083,-0.027452268776455038,0.318794854728159,0.19624638068403666,0.005438742071444755,0.4339338698147807,1.0,-0.04590039553764457,,0.09771640757931374,,
maxCurve,synthetic,0.07161148752961535,0.029032831149529363,-0.21763755378529856,-0.03981394301892022,0.20478035937865027,-0.04483184032647726,-0.04590039553764457,1.0,,0.23464215958975412,,
rounds,synthetic,,,,,,,,,,,,
settlementLegs,synthetic,0.3289758482736931,0.002616224920122474,0.6042512367493588,0.1964723129638724,0.1753218551143883,-0.5109188208187424,0.09771640757931374,0.23464215958975412,,1.0,,
x402Total,synthetic,,,,,,,,,,,,
deniedWorkers,synthetic,,,,,,,,,,,,
seed,x402,1.0,-0.013094727991167598,0.14526969509602328,-0.5396212351340393,-0.20122433568620654,-0.3507233374399559,0.28660998283757083,0.07161148752961535,,0.3289758482736931,0.1726313052690015,
role_pnl,x402,-0.013094727991167598,1.0,-0.004679969478982054,-0.0014239654046352493,0.034538045784354515,-0.017686945472504826,-0.027452268776455038,0.029032831149529363,,0.002616224920122474,-0.044628909652652565,
wallet_sum_pnl,x402,0.14526969509602328,-0.004679969478982054,1.0,0.3127170837483951,0.24310462157584573,-0.21179299202040264,0.318794854728159,-0.21763755378529856,,0.6042512367493588,0.12679906768826787,
realizedAbs,x402,-0.5396212351340393,-0.0014239654046352493,0.3127170837483951,1.0,0.4242861469782517,-0.053182824760771165,0.19624638068403666,-0.03981394301892022,,0.1964723129638724,-0.015756126845092436,
minSpot,x402,-0.20122433568620654,0.034538045784354515,0.24310462157584573,0.4242861469782517,1.0,-0.1494963302691229,0.005438742071444755,0.20478035937865027,,0.1753218551143883,-0.4740498608474356,
maxSpot,x402,-0.3507233374399559,-0.017686945472504826,-0.21179299202040264,-0.053182824760771165,-0.1494963302691229,1.0,0.4339338698147807,-0.04483184032647726,,-0.5109188208187424,0.2502133931740492,
minCurve,x402,0.28660998283757083,-0.027452268776455038,0.318794854728159,0.19624638068403666,0.005438742071444755,0.4339338698147807,1.0,-0.04590039553764457,,0.09771640757931374,0.45469979268618554,
maxCurve,x402,0.07161148752961535,0.029032831149529363,-0.21763755378529856,-0.03981394301892022,0.20478035937865027,-0.04483184032647726,-0.04590039553764457,1.0,,0.23464215958975412,0.009973208493046308,
rounds,x402,,,,,,,,,,,,
settlementLegs,x402,0.3289758482736931,0.002616224920122474,0.6042512367493588,0.1964723129638724,0.1753218551143883,-0.5109188208187424,0.09771640757931374,0.23464215958975412,,1.0,0.260667465065852,
x402Total,x402,0.1726313052690015,-0.044628909652652565,0.12679906768826787,-0.015756126845092436,-0.4740498608474356,0.2502133931740492,0.45469979268618554,0.009973208493046308,,0.260667465065852,1.0,
deniedWorkers,x402,,,,,,,,,,,,
